200093000000008200000600001081400900900300000005000000004805020010006300050200609,247193568169578234538624791381452976976381452425769813694835127712946385853217649
000000005008040000429000000005006041000510700060008500080090000200600000190080060,317869425658342179429157683735926841842513796961478532586294317274631958193785264
500100000000005000720003060005004007107630000309700002000900120000000070000006900,536179284894265731721483569265894317147632895389751642658947123913528476472316958
900500006053000000084030000000000000006900203009002015010600090002001350000024061,927548136153276948684139527231485679546917283879362415418653792762891354395724861
080000000000002000002073608703060082000400503000009007060004020059000000000500700,385641279976852341412973658793165482621487593548239167867314925159726834234598716
030400000809000700540030000405093800200504003000000900700600259000000400060000008,637428591829156734541937682415793826298564173376812945783641259152389467964275318
300904000040007000006800200000430000060000001000000602070010038890000070000700100,328964715549127863716853294152436987467298351983571642275619438891342576634785129
012000003800006002600900007000080000078050301305620000000000500000005000000230090,912578643857346912634912857169783425278459361345621789721894536493165278586237194
002004003004000010900060804040000102000007000030000400000030000010200090009000628,182574963564893217973162854746359182891427536235618479628935741417286395359741628
050000900403008107080300002500910803900080000810000490000000000020054000040090000,256147938493528167781369542564912873937485621812673495179836254628754319345291786
050026103301000002006000009070010000100250000000009000000063200020900500500800030,759426183341798652286135479972314865168257394435689721894563217623971548517842936
000704000000500040003060002005200010040000600001093074000070005019600000020000000,852714936196532748473968152735246819948157623261893574684371295319625487527489361
000620000601079000070003008000008000000705030395000000107060005008000200020301090,853624971641879352279153468716438529482795136395216784137962845968547213524381697
000000009030001000002000600100200056000000010080300002090804000300020400510030900,841762539936581247752493681179248356623975814485316792297854163368129475514637928
900004620034000000605100900700400000000063009000000000000240071109500300000700000,917354628834692157625178934796415283452863719381927465563249871179586342248731596
073000009000000600000005000005090200000210506800000710600570002380006100020003000,273861459958742631416935827165397248734218596892654713641579382389426175527183964
000500000004000000102069000046000920300000105750004000000076000000050090000102630,937548261564231879182769453846315927329687145751924386293876514618453792475192638
005000001200184300006020008000300000000495000050060000000600200019008065000031000,835976421297184356146523978624317589781495632953862147478659213319248765562731894
003007000002000000400061070800023010290040007600000000000008000700019040000300009,963287451172534698485961273854723916291846537637195824319458762728619345546372189
060800103010040000204090006800000000090152000620309010000000009100000600049200000,965827143718643295234591786851476932493152867627389514386715429172934658549268371
400007008000008900050102000084000006000000850706000020800010264000700100905000000,429367518167458932358192647584921376231674859796835421873519264642783195915246783
000090058009400000000000001038700000000000005090205073015007040000100300370004002,723691458159438726684572931538719264267843195491265873815327649942156387376984512
060974030003002800207000000600000000000109070108000003000040702700026100000000048,861974235943652817257813694695237481432189576178465923319548762784326159526791348
860304000000006000000070000007200058304000000006890400400509300002000070500008000,869354127725186934143972586917243658384615792256897413478529361692431875531768249
640800009002040305000090000100900052068400003000280001030000000825000600906000000,641835729792146385583792146174963852268451973359287461437629518825314697916578234
600100053000020006002309000000002010506001000380000000009200100060000730805000009,698174253173825946452369871947632518526481397381597462739256184264918735815743629
000304700790080020040050080010000000000005400000108000230000050054700019070000002,185324796793681524642957183519476238368295471427138965231849657854762319976513842
001000300008400000000230090000124008010000700000095000005081003000300085900040010,261958374398417256457236891679124538512863749834795162745681923126379485983542617
048000000000002008720108340013804070900003020080000004000001080000005001000090700,148539267396742518725168349513824976974613825682957134459271683267385491831496752
060004008570609300000000050052803000090020000300506000900430002080007000000000030,269354718571689324834172659152843967698721543347596281916435872483267195725918436
001000000000084000070200043000009405000000017000500080010730520037008000058490000,341967852592384176876215943123879465985643217764521389419736528237158694658492731
090700050080020000000150000048000000300015000000870010537000090000000038002040000,491738652785629143623154987148392765376415829259876314537281496914567238862943571
700000400300960000000800396004032000000607000000000031070020800800009024000400900,796213458385964217241875396654132789138697542927548631479321865863759124512486973
062000090000000000050847000700000009029050000004018006085000000200600000000029400,862135794347296185951847623718462359629753841534918276485371962293684517176529438
346008050005000008001200030030080100000092600002001004950610000000003400010000000,346978251725136948891245736639487125184592673572361894957614382268753419413829567
000070000207000500008106000080700900605300700000005003090020007300500008500008230,154972386267834519938156472483761925625389741719245863896423157342517698571698234
000020070070000006601705090060000000092680007805907000080009010200000003100000062,934826571578193246621745398467512839392684157815937624783269415256471983149358762
000000800007086000005400000000700001590000000000308004380007005060004300000160008,643271859917586432825439176438795261591642783276318594384927615169854327752163948
070400800000000003500701090100503008000900040340060000900300700000090600000000014,673459821419286573528731496197543268856912347342867159961324785784195632235678914
000000501250000000100000090000001000409000600006409030702006040500010003040002900,963847521254193876187265394325671489479538612816429735732956148598714263641382957
005002004800030001103008709010000000950000000004090020000000800001900500030500170,795612384846739251123458769618245937952367418374891625567124893281973546439586172
800060105046500000000204008580000023060000000200000900008019006309000400050030000,892367145746581392135294678581946723963172854274853961428719536319625487657438219
900000000030000000000000406005080609804030001006014030000006003002040500060850010,941765382637428195528391476315287649874639251296514738459176823182943567763852914
210000000060000100009600500000024000005760000007010030630570900070009000000300001,218457369563298147749631528396824715185763492427915836631572984872149653954386271
000006270000930400080000003000000002030000000149070060000200609310400700800000000,953846271721935486684721953567198342238564197149372865475283619316459728892617534
100000560000000007806307000000049005000000130900600070040130090309050006001000008,197482563432561987856397241713849625684725139925613874548136792379258416261974358
008004000500873090900600200600300500000006000003590000000700000705080000329400070,138924756562873491974651283691348527457216839283597614816732945745189362329465178
403090000000000080020408300610002008900000025000040160004309000802004600060000000,483591276179623584526478391617952438948136725235847169754369812892714653361285947
706409800002010400030800009610000000000002080000000090004000700100060000920301006,756429813892613475431857269619748352543192687287536194364985721175264938928371546
085004600014730000000000100007500080040083090300090000051000000000000700600000500,985214673214736859763859124197542386546183297328697415451378962832965741679421538
400300000000907000000004050000805270950003000000000090006000009287000403390020006,419352867562987134873614952634895271951273648728146395146738529287569413395421786
504007000070000060000005008000000003800600450903050020409000000300000200080906007,594867132278319564631245978756492813812673459943158726429731685367584291185926347
090308070270091800000000030005000000030217090000086100351000000900005700000002000,694358271273691845518724936125943687836217594749586123351879462962435718487162359
000104000007090060000603500000000000000906075000035491740002950300409200000350040,569124738237598164814673529953741682421986375678235491746812953385469217192357846
087000000360405000501037006003000190070060000000108000400090607000504000000370040,287619435369425871541837926653742198178963254924158763435291687796584312812376549
070001020000342000000000000105807003000000000003500009002009870001000900048023501,376981425589342617214675398165897243897234156423516789632159874751468932948723561
000000906002035040000870300008009000500307209007540000000000005470000090050000680,783124956162935748945876312328619574514387269697542831839761425476258193251493687
030010000000000073000040160463570002005200600000000007070801205000000400000025030,836917524241658973597342168463579812715283649928164357674831295352796481189425736
080000000300000170190000300400010000030089207002000000010027930006030008000600010,287193465365842179194765382479216853631589247852374691518427936746931528923658714
005000700900065004040000026009057800000000000703000000034520600200008039000006400,615243798972865314348791526429357861561984273783612945134529687256478139897136452
020060500900200607030070009005003000000000204800000000050400800702008050008000460,427169538981235647536874129215943786379586214864721395653492871742618953198357462
000002000000850300090400002030005069950007804700600000000030008600980000020006000,384712956162859347597463182238145769956327814741698523475231698613984275829576431
008002000060100000312685000006004050405090800003500069800900100000400000000063000,948732615567149283312685794196824357475396821283571469824957136639418572751263948
006070924270000000400000600002000700951000040000030050000004531000000400003120076,136875924278496315495213687382541769951687243764932158829764531617358492543129876
609700040080040075030000900000000000004020036002805009800000002000070050943000000,659781243281349675437256981318694527594127836762835419875463192126978354943512768
000100020800004000097003000100000083009000004783000000000290600030008000016070008,345167829861924357297583416124756983659832174783419562478291635532648791916375248
059000006000003000030206840106830200000060000000001008000105380004020000020009000,259418736648973521731256849196834257485762913372591468967145382814327695523689174
008410620000070050000080001070000000501009000902000000120050000004000005060240809,398415627416372958257986431673821594541769382982534176129658743834197265765243819
835000000000450000000000200060090003002040600009030050080200000040003080001006900,835729146627451398194368275768195423352847619419632857983274561546913782271586934
903020000020000004084067003000030700046000000307004601000070000009001000070800020,963428175725193864184567293512936748846715932397284651658372419239641587471859326
000400008005009000630050000000500000003906000972384000306000002007842500000060049,729431658485679321631258974864517293513926487972384165346795812197842536258163749
820007001790008000000010500013009860500006000608070030100000000000000002006000300,825437691791658243364912578213549867579386124648271935132894756957163482486725319
200170090100006000065032000700060000028300600900005030097050000000000071000800000,283174596179586324465932718734268159528319647916745832697451283852693471341827965
000090400057043001010060050080000600391000007000000000070016000806000709004000000,268591473957243861413768952782134695391685247645927138579816324836452719124379586
005309000000100049040600100000000023413060000006007000000000000500400061070000052,185349276362175849749682135857914623413268597926537418231756984598423761674891352
930006007605010900002000060150000640040002001020600050000000100000005270000900003,934286517685713924712459368159378642846592731327641859273864195498135276561927483
000000090200040010056000000080000204093060000001000060500009680004030100009602040,148576392237948516956321478685197234793264851421853967572419683864735129319682745
000080000000601900200495000050000008001067000602500014000904000900200405100000080,569783142348621957217495836753142698491867523682539714825974361936218475174356289
620700500300025000800001000000208000000376908000090000000050200003007080009600010,624783591391425876875961423946218357512376948738594162167859234253147689489632715
340605000001000300000000000006000000900100650700000400508000006000030010007018900,349625187261987345875341269126459873984173652753862491518294736492736518637518924
000790003090005002005004006009000010074000000003500700200070300010000640030000500,642798153791635482385124976569387214174962835823541769258476391917253648436819527
000000040040000800030086000000003009000590020600000407700829030200004006000000000,826975341947132865135486972572643189418597623693218457761829534289354716354761298
080740002034001090000000800000009020000807409050000000007200080000010004008000105,981745632234681597675392841843159726162837459759426318517264983396518274428973165
109040003670108000300607108000000000000001507030000000040000009000005706095000001,189542673672138495354697128521379864968421537437856912846713259213985746795264381
010000004806000300702183906003907608000060000000218000000400000400090032000800100,315679284896524371742183956523947618189365427674218593238451769451796832967832145
008001000000600700320080100000000005705000000031200800000000000060840307580300600,978431526154692783326587194892173465745968231631254879413726958269845317587319642
000060000020800000003100200510000000060079050792500000000308061000000730000027008,951762843427835619683194275514683927368279154792541386279358461845916732136427598
000200700005070000029010305000030086050008203010000050086000000000000901000000007,461253798835479612729816345972534186654198273318762459186927534247385961593641827
001067400094301000000080630000700050047000090010800000105400003030000000078003905,381567429694321587752984631923746158847152396516839742165498273239675814478213965
007000090080000000260009008042000050009000021600000407090400100401070002800065000,137856294985247613264319578342781956579634821618592437796423185451978362823165749
000001000000207040091000800700000508010000000000000270008009050420600000970050024,547831692683297145291564837769342518312785469854916273138429756425673981976158324
105300400000000000600482000402600010050040030000001008300207000070050000000100600,185376492247915863639482157492638715851749236763521948314267589976854321528193674
010080350000000900040309000000400500093001007000090003000067080950830100000000405,219786354387145962645329718826473591493651827571298643134567289952834176768912435
002400053580700100700000000600007800000240070010008600051000000000030000074000020,162489753589723146743615289625197834938246571417358692251974368896532417374861925
800002000090050076306071000600000020053000107000580309000007000100000090000000630,875462913291358476346971852689713524453296187712584369968137245134625798527849631
009000070000000009000000025004020000700908056090500000050009040060801200000060081,289635174175482369346197825514726938732918456698543712851279643463851297927364581
003600800000050290090003610950800000210000005000000040000000000000200480169000000,723691854641758293895423617954837126218946735376512948482175369537269481169384572
720300009000005760000910003070030000090450000000700640200090071000004300300200900,728346519139825764465917283874632195692451837513789642286593471957164328341278956
000000030950103270008005000520000000100700800009000000890007000070209003003000760,412976538956183274738425916527698341164732895389514627891367452675249183243851769
070000900903000000000000020190700000708000000020300100400803207000670084080210030,271486953953127846846935721195742368738561492624398175469853217312679584587214639
000006000000900408100000030001004002093600800080107003070029000800003006002000740,548736129327915468169248537651384972793652814284197653476529381815473296932861745
030000000089400000000507040000030070400002009100700008000800000300010000078000205,734168952589423761612597843826931574457682139193754628241875396365219487978346215
000009005001000603060030410500008900004000800007000004009004061000805040000706000,743169285951482673268537419512648937394271856687953124879324561136895742425716398
030065098000008100000300050080004765003000400015006083800000000079480000040000000,134765298657928134298341657982134765763859421415276983826517349379482516541693872
200070030010509000300000010000000041000000725000720003008090000502100074700002090,259671438814539267376248519927385641483916725165724983638497152592163874741852396
007800300100000040090200700080001200005000000000900050501000807300002900000700010,257814396138697542496235781983561274715428639642973158561349827374182965829756413
098000000100804200000790030000006004200140007000000020080000700000310096000600480,798231645135864279642795138871926354259143867364587921986452713427318596513679482
001000000025308900300500010050070000000200050809030000983007005000029000060100000,691742583425318967378596412256971348137284659849635271983467125514829736762153894
480060000069200407000050000000000009004600050053002084000008200070000030000000096,487169523569283417132754968621845379894637152753912684916378245275496831348521796
000000900000015072200008050035901700000000009000863000001000800000687300020000065,153276948984315672276498153435921786618754239792863514361542897549687321827139465
003490050049100270010072300800005100002800030000010004000000090000000000025030010,273496851549183276618572349894365127162847935357219684486721593731958462925634718
600903000008020000059061008000000001000000590300000726060200000900000007501006039,674983152138527964259461378796352481812674593345198726467239815923815647581746239
006000008000000000000380070600000010405701003800204005000000030508600004072403100,356172948781946352249385671627538419495761823813294765164829537538617294972453186
000020060001035008000690000000080100040006000205000000460000013109000800503208000,754821369691435728382697541936782154847156932215943687468579213129364875573218496
500400006000800005200000300008603009900010000600000204000090501009140000004300600,587432916193867425246951387428673159975214863631589274362798541859146732714325698
050000000004000060006008309000906040700035090410700000008000100000000003090300506,853697412924153768176248359385916247762435891419782635638529174547861923291374586
004050000000040520056029003000910000200000308005000009000500000000006902000480061,824653197931847526756129483367918245249765318185234679672591834418376952593482761
100000000006008000000000200400060392050903100000000600840000000001045006900210803,184629735526738419793154268478561392652973184319482657847396521231845976965217843
940100050300000080010306704006003001080001007070460000005000000000700000000080903,947128356362547189518396724456873291283951647179462835635219478891734562724685913
006038000000900060700000013830050000000001200000700090600090100009100005000500720,916238547354917862728465913832659471497381256561724398675892134249173685183546729
000070000000800190000015208800000400000000075500260001400009500600000010008042000,281974356345826197796315248867591423912438675534267981473189562629753814158642739
000080507040001000000907020501060000804700002000800700009240100000600000000098050,123486597947521863658937421571362948834759612296814735389245176415673289762198354
070010006100000470540006008709600050000400000300000000405090000080107900000300000,978214536136958472542736198729681354851473629364529817415892763283167945697345281
090005200016280000000600150000000008002000000300000070020007060805000030760300810,497135286516284397238679154671493528952718643384526971123857469845961732769342815
750000006100020080080005109200300057000102000900700300000091000000003205000000060,753918426194627583682435179218349657367152948945786312826591734471863295539274861
086003502300000080950000007020000830600000000000500240000000090203690704090307000,486973512372165489951824367125749836648231975739586241867452193213698754594317628
000740001001090500000000067007000009000600000000001642026859070000000200010400905,265748391471396528839215467647523819192684753583971642326859174954137286718462935
050100008000845000000030006003400000000000900000070500039060400160000080000090010,957126348316845297284937156573419862621583974498672531839761425162354789745298613
030000200001008000968500000040000002000000000052190030010040560000083400006050090,534917286271468359968532174349875612187326945652194738813249567795683421426751893
460000200000000100052016000070054020300000510040230096700600000000705003000040000,461578239837429165952316847176954328329867514548231796793682451214795683685143972
100030600509280000000000032900000503005020100800000060000007006006000008378500020,182734695539286471764159832927618543645923187813475269291847356456392718378561924
020000000006080045708300009050400000000902064290000003460030900300006000002008000,529614387136789245748325619651473892873952164294861573465137928387296451912548736
010007000600050000000001000004500061570409800080600000008704002260000704009020008,415267389692853147837941256324578961576419823981632475158794632263185794749326518
600500400050010700004700002000000000070600001329040000001000009000007000090062003,637529418952418736184736592516273984478695321329841657861354279243987165795162843
000300010300200070070009000010060000200000003000000000196580700002700805500002600,924378516365241978871659324713465289258197463649823157196584732432716895587932641
000017309006900050090260100070000004040000000000050020324090010100603000000000200,482517369716938452593264178671382594245179683839456721324795816158623947967841235
097000020060090000008201040000700000000800500600000000920060005075004610010000800,497685123162493758538271946289756431743812569651349287924168375875934612316527894
005000000000409005100000304000000008009000700000086913093000100001090506054008000,945637821238419675167825394316972458589341762472586913693254187821793546754168239
020000900005060300080410000000000000002000500194003600008604000546009802200000030,621375948475968321983412765357896214862741593194253687738624159546139872219587436
000000200046007000200801000100068000000270306000000800007030004300604000580000002,871456293946327158253891467132968745498275316765143829617532984329684571584719632
309500000000700502000036000000040005104007096000063120500001000600000070200300009,319528467468719532752436918936142785124857396875963124597681243643295871281374659
720043009106050000040000020502010000070000300900072405000000000090005000400130000,725843169136259748849761523582314976674598312913672485361927854297485631458136297
500000200008000000094020060000000000100085702705009000001200800900050007870000090,567948213218563479394721568486372951139685742725419386651297834943856127872134695
075090060840070100009308000100500080000003000000001074000000700090056840000400010,375194268842675139619328457123547986764983521958261374436812795291756843587439612
020000000009000000300900240000000008070431090000290060030006000012080006087109030,521374689749862153368915247294657318876431592153298764935746821412583976687129435
000000007080702490005908000000065000600203700009000060000020589000086000740000600,493651827186732495275948316827165943614293758539874261361427589952386174748519632
600000000003009806008070500300000005080030047042050380000004009000900030070003000,694825173753149826128376594317498265586231947942657381231784659465912738879563412
900000000080200000053000000260408000000009030040005800007040260004706003590000007,972513648481267359653894172265438791718629534349175826837941265124756983596382417
000000006000078000090000000000000150079083000003260800000002600580307002001800900,718925346324678591695134728862749153179583264453261879937412685586397412241856937
000051607000209004201070000000000109070090050000300700000700006004020000050406300,349851627567239814281674935423567189876192453195348762938715246614923578752486391
008009005000010600000072000900008010000005700000600000201050003009000006036000870,178469325492513687653872149967238514324195768815647932281756493749381256536924871
000000004103000780000900200400079061000308090230040000600004003800000000020160000,982716534163425789547983216458279361716358492239641875675894123891532647324167958
095040000000000000001000009453020800002030000800001000070083090900002400004700010,695247183347918625281365749453629871712834956869571234176483592938152467524796318
000000007900007605730105000000001080500600092016008050020503000009210000000080000,165892347982347615734165829293751486578634192416928753821573964349216578657489231
080060005000000010000070906700000800000005237230000060600209700570008600003000080,982461375367592418145873926756324891894615237231987564618249753579138642423756189
000300549070000300000048060000570000300006000000000804000009001000600000730005908,281367549674951382953248167819574236342896715567123894428739651195682473736415928
300000000000580400087410005003700000100059000000800102014090003030000000908000500,345962781291587436687413295823741659176259348459836172714695823532178964968324517
604000058082015470100000000000000062000000700500030040300704080405021000000300020,634279158982615473157483296891547362243968715576132849329754681465821937718396524
350040000000020000002039405000470008900008000500000300030000007080950001400002903,351846729894527136672139485123475698947368512568291374239614857786953241415782963
403062000000045001000000000020600010810703500300080000000000000100270600086000203,493162857278345961651897432927654318814723596365981724742536189139278645586419273
007000500020059003000680000506020017000000002000700050070010009130000000009060030,467132598821459673953687124596328417714596382382741956675213849138974265249865731
000009000050006400040000800016078000000060908400000030000000090107500003685000001,862419357759836412341257869916378524523164978478925136234681795197542683685793241
009000004804000050000003006000870002407065000050090300605000003000080720000000080,769158234834627159512943876396871542427365918158294367685712493943586721271439685
001300000008000000350074000485000001000000600007008059500400100000051090006809007,241386975768592314359174862485963721912745638637218459593427186874651293126839547
100000040003050000070600000090001000000000003506090010700000004000804706048065100,185973642623458971479612385294381567817546293536297418762139854951824736348765129
700083000000071004098254010000000102001000070000000089000000508027005030350000020,714983256532671894698254713985736142261849375473512689149327568827465931356198427
020809003300070000700004002090000208100008900000000400004700000801003090900000075,425819763386572149719364582697145238143628957258937416534796821871253694962481375
000705001170006000805009003047600005000500090600001830000007009009000007080000000,293785461174326958865419273947638125318542796652971834431257689529864317786193542
000100009070000000800000000901040006306005008400300105000500090100870004040030070,263157489574689213819423657951248736326715948487396125732564891195872364648931572
005630908002910000060000040300090005100000080046000200004005100500080430200000000,415637928872914563963528741328491675159762384746853219684375192591286437237149856
020080005006702000800000001002050000390070100007600092000000000005063070009000030,721384965956712843843596721162459387394278156587631492638927514415863279279145638
030051074000040000005207000400000086007830000600700200078000010200000000000008050,832651974716349528945287163493512786527836491681794235378425619259163847164978352
080000209700008300000402007000000002003000100906120400000001006000030004470090030,184573269725968341369412857817354692243689175956127483538741926692835714471296538
006090401000004000000608035040503100800001060100200908400002000000000500005000090,326795481581324679974618235649583127852971364137246958493852716768139542215467893
092054060701030000045100002000000070000701340050002000000000490000000006000670100,392854761781236954645197832413965278269781345857342619136528497978413526524679183
301900000700000000620007000100000050506000031000001200073050008000690700800300000,341965872759283164628417395132846957586729431497531286973154628215698743864372519
200000540000020007050804002010060050000158200000702030000000300008001706500600010,287916543164325897359874162712463958936158274845792631671249385498531726523687419
000000063000800900100000800010007000900060050078310000000000005004009000003050678,827941563356872914149536827415297386932468751678315249781623495564789132293154678
026000800000000070810002640402000030000804000060039000070000380003008409000000016,526473891349681572817952643492567138135824967768139254971246385653718429284395716
800300540200506008140800020607000000403008000010000000000000000308000400520073010,876312549239546178145897623687159234453728961912634785761485392398261457524973816
400000000930062400056000000800004007004035200009200003000000700700000060008506304,482759136937162458156843972823614597674935281519287643361498725745321869298576314
050000004300002100460050000000005200000610400007300960700004000000900006020000000,852193674379462158461857392698745213235619487147328965716284539584931726923576841
000000000400000031500900627901020703600400900000000045100060200007000004200190000,326571489479286531518943627941825763685437912732619845193764258867352194254198376
905007010008210005300000900000080090003100000000000300019020050040870000200000040,965437218478219635321568974752386491693142587184795362819624753546873129237951846
000001004810002600760080005000209060000060000000008700402107090500000000600420050,295671384814532679763984215347219568128765943956348721432157896571896432689423157
900402800800070009002300000003000001060000497000020300000016070400030600000780000,975462813836571249142398756783649521261853497594127368358216974417935682629784135
065000000708000361000000802000080000009005106000920070300506200001000600000000038,265813794798452361143769852537681429429375186816924573384596217971238645652147938
105470000000058000400000000560701000210380004000004000300000040680000710002100058,125473896976258431438916527564791382217385964893624175351867249689542713742139658
080000003041000002305208100950403000000100459000000000000300064520809030000000920,682714593741935682395268147957483216863127459214596378179352864526849731438671925
054700009010000030900010600000004003076020000000370006032060000400050000560902000,654738129718296435923415687291684573376529841845371296132867954489153762567942318
